page,selector,sample_text,px,weight,is_large_text,threshold,fg,bg_sampled,ratio,verdict,method
https://eyalamit-co-il-2026.s887.upress.link/books/,section.sec>div.wrap>div.intro-body.r>p,"בהוצאת מוזה רואים אור ספרי מסעות, פנטסיה וסיפורים ",17,300,False,4.5,"rgb(103,72,45)","rgb(255,255,250)",8.238,PASS,"backdrop-only screenshot (text ink hidden via color:transparent), 4x4 grid sample per element, darkest-vs-lightest kept, WCAG relative-luminance ratio against the worse extreme"
https://eyalamit-co-il-2026.s887.upress.link/books/,section.sec>div.wrap>div.intro-body.r>p,מוזה הוצאה לאור היא הבית של ספריו של אייל עמית - ה,17,300,False,4.5,"rgb(103,72,45)","rgb(255,255,250)",8.238,PASS,"backdrop-only screenshot (text ink hidden via color:transparent), 4x4 grid sample per element, darkest-vs-lightest kept, WCAG relative-luminance ratio against the worse extreme"
https://eyalamit-co-il-2026.s887.upress.link/books/,section.sec>div.wrap>div.intro-body.r>p,"הספרים שראו כאן אור שונים מאוד זה מזה, אבל מחוברים",17,300,False,4.5,"rgb(103,72,45)","rgb(255,255,250)",8.238,PASS,"backdrop-only screenshot (text ink hidden via color:transparent), 4x4 grid sample per element, darkest-vs-lightest kept, WCAG relative-luminance ratio against the worse extreme"
https://eyalamit-co-il-2026.s887.upress.link/books/,main.chapters-main>section.sec>div.wrap>h2.h2.r,למה את הספרים של מוזה תמצאו כאן,24.65,400,True,3.0,"rgb(47,32,19)","rgb(255,255,250)",15.661,PASS,"backdrop-only screenshot (text ink hidden via color:transparent), 4x4 grid sample per element, darkest-vs-lightest kept, WCAG relative-luminance ratio against the worse extreme"
https://eyalamit-co-il-2026.s887.upress.link/books/,section.sec>div.wrap>div.intro-body.r>p,הספרים של מוזה לא נמכרים כאן במקרה.,17,300,False,4.5,"rgb(103,72,45)","rgb(255,255,250)",8.238,PASS,"backdrop-only screenshot (text ink hidden via color:transparent), 4x4 grid sample per element, darkest-vs-lightest kept, WCAG relative-luminance ratio against the worse extreme"
https://eyalamit-co-il-2026.s887.upress.link/books/,section.sec>div.wrap>div.intro-body.r>p,"ברכישת ספר דרך רשתות הספרים, רוב הכסף לא מגיע לסופ",17,300,False,4.5,"rgb(103,72,45)","rgb(255,255,250)",8.238,PASS,"backdrop-only screenshot (text ink hidden via color:transparent), 4x4 grid sample per element, darkest-vs-lightest kept, WCAG relative-luminance ratio against the worse extreme"
https://eyalamit-co-il-2026.s887.upress.link/books/,div.bookcards.r>a.bookcard>div.bookcard__b>h2.bookcard__t,צבע בכחול וזרוק לים,21.25,300,False,4.5,"rgb(47,32,19)","rgb(255,255,255)",15.708,PASS,"backdrop-only screenshot (text ink hidden via color:transparent), 4x4 grid sample per element, darkest-vs-lightest kept, WCAG relative-luminance ratio against the worse extreme"
https://eyalamit-co-il-2026.s887.upress.link/books/,div.bookcards.r>a.bookcard>div.bookcard__b>span.bookcard__blurb,38 סיפורים קצרים ובועטים על הטיול הגדול לדרום אמרי,15.3,300,False,4.5,"rgb(103,72,45)","rgb(255,255,255)",8.263,PASS,"backdrop-only screenshot (text ink hidden via color:transparent), 4x4 grid sample per element, darkest-vs-lightest kept, WCAG relative-luminance ratio against the worse extreme"
https://eyalamit-co-il-2026.s887.upress.link/books/,div.bookcards.r>a.bookcard>div.bookcard__b>span.bookcard__cta,לעמוד הספר צבע בכחול וזרוק לים,13.6,500,False,4.5,"rgb(154,79,43)","rgb(255,255,255)",5.954,PASS,"backdrop-only screenshot (text ink hidden via color:transparent), 4x4 grid sample per element, darkest-vs-lightest kept, WCAG relative-luminance ratio against the worse extreme"
https://eyalamit-co-il-2026.s887.upress.link/books/,div.bookcards.r>a.bookcard>div.bookcard__b>h2.bookcard__t,כושי בלאנטיס,21.25,300,False,4.5,"rgb(47,32,19)","rgb(255,255,255)",15.708,PASS,"backdrop-only screenshot (text ink hidden via color:transparent), 4x4 grid sample per element, darkest-vs-lightest kept, WCAG relative-luminance ratio against the worse extreme"
https://eyalamit-co-il-2026.s887.upress.link/books/,div.bookcards.r>a.bookcard>div.bookcard__b>span.bookcard__blurb,"רומן פנטזיה על התעוררות, בחירה, אומץ, והיציאה מהחי",15.3,300,False,4.5,"rgb(103,72,45)","rgb(255,255,255)",8.263,PASS,"backdrop-only screenshot (text ink hidden via color:transparent), 4x4 grid sample per element, darkest-vs-lightest kept, WCAG relative-luminance ratio against the worse extreme"
https://eyalamit-co-il-2026.s887.upress.link/books/,div.bookcards.r>a.bookcard>div.bookcard__b>span.bookcard__cta,לעמוד הספר כושי בלאנטיס,13.6,500,False,4.5,"rgb(154,79,43)","rgb(255,255,255)",5.954,PASS,"backdrop-only screenshot (text ink hidden via color:transparent), 4x4 grid sample per element, darkest-vs-lightest kept, WCAG relative-luminance ratio against the worse extreme"
https://eyalamit-co-il-2026.s887.upress.link/books/,div.bookcards.r>a.bookcard>div.bookcard__b>h2.bookcard__t,וכתבת,21.25,300,False,4.5,"rgb(47,32,19)","rgb(255,255,255)",15.708,PASS,"backdrop-only screenshot (text ink hidden via color:transparent), 4x4 grid sample per element, darkest-vs-lightest kept, WCAG relative-luminance ratio against the worse extreme"
https://eyalamit-co-il-2026.s887.upress.link/books/,div.bookcards.r>a.bookcard>div.bookcard__b>span.bookcard__blurb,"46 סיפורים אמיתיים מחייו של אייל עמית - ספר אישי, ",15.3,300,False,4.5,"rgb(103,72,45)","rgb(255,255,255)",8.263,PASS,"backdrop-only screenshot (text ink hidden via color:transparent), 4x4 grid sample per element, darkest-vs-lightest kept, WCAG relative-luminance ratio against the worse extreme"
https://eyalamit-co-il-2026.s887.upress.link/books/,div.bookcards.r>a.bookcard>div.bookcard__b>span.bookcard__cta,לעמוד הספר וכתבת,13.6,500,False,4.5,"rgb(154,79,43)","rgb(255,255,255)",5.954,PASS,"backdrop-only screenshot (text ink hidden via color:transparent), 4x4 grid sample per element, darkest-vs-lightest kept, WCAG relative-luminance ratio against the worse extreme"
https://eyalamit-co-il-2026.s887.upress.link/books/,main.chapters-main>section.sec.sec--alt>div.wrap.center>h2.h2.r,חבילת 3 הספרים של אייל עמית,24.65,400,True,3.0,"rgb(47,32,19)","rgb(239,234,225)",13.11,PASS,"backdrop-only screenshot (text ink hidden via color:transparent), 4x4 grid sample per element, darkest-vs-lightest kept, WCAG relative-luminance ratio against the worse extreme"
https://eyalamit-co-il-2026.s887.upress.link/books/,section.sec.sec--alt>div.wrap.center>div.intro-body.r>p,שלושת הספרים יחד במחיר מיוחד,17,300,False,4.5,"rgb(103,72,45)","rgb(239,234,225)",6.896,PASS,"backdrop-only screenshot (text ink hidden via color:transparent), 4x4 grid sample per element, darkest-vs-lightest kept, WCAG relative-luminance ratio against the worse extreme"
https://eyalamit-co-il-2026.s887.upress.link/books/,section.sec.sec--alt>div.wrap.center>div.intro-body.r>p,"150 ש""ח במקום 207 ש""ח",24,300,True,3.0,"rgb(103,72,45)","rgb(239,234,225)",6.896,PASS,"backdrop-only screenshot (text ink hidden via color:transparent), 4x4 grid sample per element, darkest-vs-lightest kept, WCAG relative-luminance ratio against the worse extreme"
https://eyalamit-co-il-2026.s887.upress.link/books/,div.wrap.center>div.intro-body.r>p>strong,"150 ש""ח",24,700,True,3.0,"rgb(103,72,45)","rgb(239,234,225)",6.896,PASS,"backdrop-only screenshot (text ink hidden via color:transparent), 4x4 grid sample per element, darkest-vs-lightest kept, WCAG relative-luminance ratio against the worse extreme"
https://eyalamit-co-il-2026.s887.upress.link/books/,div.wrap.center>div.intro-body.r>p>del,"207 ש""ח",24,300,True,3.0,"rgb(103,72,45)","rgb(239,234,225)",6.896,PASS,"backdrop-only screenshot (text ink hidden via color:transparent), 4x4 grid sample per element, darkest-vs-lightest kept, WCAG relative-luminance ratio against the worse extreme"
https://eyalamit-co-il-2026.s887.upress.link/books/,section.sec.sec--alt>div.wrap.center>div.intro-body.r>p,זו הזדמנות להיכנס לעולם הכתיבה של אייל עמית דרך של,17,300,False,4.5,"rgb(103,72,45)","rgb(239,234,225)",6.896,PASS,"backdrop-only screenshot (text ink hidden via color:transparent), 4x4 grid sample per element, darkest-vs-lightest kept, WCAG relative-luminance ratio against the worse extreme"
https://eyalamit-co-il-2026.s887.upress.link/books/,main.chapters-main>section.sec>div.wrap>h2.h2.r,"שלושה ספרים, שלושה עולמות",24.65,400,True,3.0,"rgb(47,32,19)","rgb(255,255,250)",15.661,PASS,"backdrop-only screenshot (text ink hidden via color:transparent), 4x4 grid sample per element, darkest-vs-lightest kept, WCAG relative-luminance ratio against the worse extreme"
https://eyalamit-co-il-2026.s887.upress.link/books/,section.sec>div.wrap>div.intro-body.r>p,"כל אחד מהספרים עומד בפני עצמו. יחד, הם מציעים מפגש",17,300,False,4.5,"rgb(103,72,45)","rgb(255,255,250)",8.238,PASS,"backdrop-only screenshot (text ink hidden via color:transparent), 4x4 grid sample per element, darkest-vs-lightest kept, WCAG relative-luminance ratio against the worse extreme"
https://eyalamit-co-il-2026.s887.upress.link/books/,div.wrap>div.intro-body.r>ul>li,מסע והתבגרות,17,300,False,4.5,"rgb(47,32,19)","rgb(255,255,250)",15.661,PASS,"backdrop-only screenshot (text ink hidden via color:transparent), 4x4 grid sample per element, darkest-vs-lightest kept, WCAG relative-luminance ratio against the worse extreme"
https://eyalamit-co-il-2026.s887.upress.link/books/,div.wrap>div.intro-body.r>ul>li,פנטסיה והתעוררות,17,300,False,4.5,"rgb(47,32,19)","rgb(255,255,250)",15.661,PASS,"backdrop-only screenshot (text ink hidden via color:transparent), 4x4 grid sample per element, darkest-vs-lightest kept, WCAG relative-luminance ratio against the worse extreme"
https://eyalamit-co-il-2026.s887.upress.link/books/,div.wrap>div.intro-body.r>ul>li,סיפורים אמיתיים בגובה העיניים,17,300,False,4.5,"rgb(47,32,19)","rgb(255,255,250)",15.661,PASS,"backdrop-only screenshot (text ink hidden via color:transparent), 4x4 grid sample per element, darkest-vs-lightest kept, WCAG relative-luminance ratio against the worse extreme"
https://eyalamit-co-il-2026.s887.upress.link/books/,section.sec>div.wrap>div.intro-body.r>p,זו יכולה להיות דרך טובה להתחיל להכיר את הכתיבה של ,17,300,False,4.5,"rgb(103,72,45)","rgb(255,255,250)",8.238,PASS,"backdrop-only screenshot (text ink hidden via color:transparent), 4x4 grid sample per element, darkest-vs-lightest kept, WCAG relative-luminance ratio against the worse extreme"
https://eyalamit-co-il-2026.s887.upress.link/books/,section.sec>div.wrap>div.intro-body.r>p,"הספרים נכתבו בתקופות שונות בחיים, וכל אחד מהם מביא",17,300,False,4.5,"rgb(103,72,45)","rgb(255,255,250)",8.238,PASS,"backdrop-only screenshot (text ink hidden via color:transparent), 4x4 grid sample per element, darkest-vs-lightest kept, WCAG relative-luminance ratio against the worse extreme"
https://eyalamit-co-il-2026.s887.upress.link/books/,section.sec>div.wrap>div.intro-body.r>p,אין סדר קריאה מחייב. כל ספר עומד בפני עצמו.,17,300,False,4.5,"rgb(103,72,45)","rgb(255,255,250)",8.238,PASS,"backdrop-only screenshot (text ink hidden via color:transparent), 4x4 grid sample per element, darkest-vs-lightest kept, WCAG relative-luminance ratio against the worse extreme"
https://eyalamit-co-il-2026.s887.upress.link/books/,section.cta-band.cta-band--row>div.cta-band__in>div.cta-band__act.r>a.btn.btn--terra,לרכישת חבילת 3 הספרים,15.3,500,False,4.5,"rgb(255,255,255)","rgb(176,95,56)",4.626,PASS,"backdrop-only screenshot (text ink hidden via color:transparent), 4x4 grid sample per element, darkest-vs-lightest kept, WCAG relative-luminance ratio against the worse extreme"
https://eyalamit-co-il-2026.s887.upress.link/books/,section.sec>div.wrap>div.intro-body.r>p,הרכישה מתבצעת דרך קישור חיצוני.,17,300,False,4.5,"rgb(103,72,45)","rgb(255,255,250)",8.238,PASS,"backdrop-only screenshot (text ink hidden via color:transparent), 4x4 grid sample per element, darkest-vs-lightest kept, WCAG relative-luminance ratio against the worse extreme"
https://eyalamit-co-il-2026.s887.upress.link/books/,section.sec>div.wrap>div.intro-body.r>p,פרטי משלוח ותשלום מופיעים בעמוד הרכישה.,17,300,False,4.5,"rgb(103,72,45)","rgb(255,255,250)",8.238,PASS,"backdrop-only screenshot (text ink hidden via color:transparent), 4x4 grid sample per element, darkest-vs-lightest kept, WCAG relative-luminance ratio against the worse extreme"
https://eyalamit-co-il-2026.s887.upress.link/books/,footer.foot>div.foot__in>div>p.foot__col-title,מה מציעים,11.05,500,False,4.5,"rgb(208,138,94)","rgb(14,9,5)",7.056,PASS,"backdrop-only screenshot (text ink hidden via color:transparent), 4x4 grid sample per element, darkest-vs-lightest kept, WCAG relative-luminance ratio against the worse extreme"
https://eyalamit-co-il-2026.s887.upress.link/books/,footer.foot>div.foot__in>div>a,טיפול בדיג׳רידו,13.6,300,False,4.5,"rgb(255,255,255) a=0.60","rgb(14,9,5)",7.298,PASS,"backdrop-only screenshot (text ink hidden via color:transparent), 4x4 grid sample per element, darkest-vs-lightest kept, WCAG relative-luminance ratio against the worse extreme"
https://eyalamit-co-il-2026.s887.upress.link/books/,footer.foot>div.foot__in>div>a,שיעורי דיג׳רידו,13.6,300,False,4.5,"rgb(255,255,255) a=0.60","rgb(14,9,5)",7.298,PASS,"backdrop-only screenshot (text ink hidden via color:transparent), 4x4 grid sample per element, darkest-vs-lightest kept, WCAG relative-luminance ratio against the worse extreme"
https://eyalamit-co-il-2026.s887.upress.link/books/,footer.foot>div.foot__in>div>a,סאונד הילינג,13.6,300,False,4.5,"rgb(255,255,255) a=0.60","rgb(14,9,5)",7.298,PASS,"backdrop-only screenshot (text ink hidden via color:transparent), 4x4 grid sample per element, darkest-vs-lightest kept, WCAG relative-luminance ratio against the worse extreme"
https://eyalamit-co-il-2026.s887.upress.link/books/,footer.foot>div.foot__in>div>a,השיטה cbDIDG,13.6,300,False,4.5,"rgb(255,255,255) a=0.60","rgb(14,9,5)",7.298,PASS,"backdrop-only screenshot (text ink hidden via color:transparent), 4x4 grid sample per element, darkest-vs-lightest kept, WCAG relative-luminance ratio against the worse extreme"
https://eyalamit-co-il-2026.s887.upress.link/books/,footer.foot>div.foot__in>div>p.foot__col-title,עוד,11.05,500,False,4.5,"rgb(208,138,94)","rgb(14,9,5)",7.056,PASS,"backdrop-only screenshot (text ink hidden via color:transparent), 4x4 grid sample per element, darkest-vs-lightest kept, WCAG relative-luminance ratio against the worse extreme"
https://eyalamit-co-il-2026.s887.upress.link/books/,footer.foot>div.foot__in>div>a,בלוג,13.6,300,False,4.5,"rgb(255,255,255) a=0.60","rgb(14,9,5)",7.298,PASS,"backdrop-only screenshot (text ink hidden via color:transparent), 4x4 grid sample per element, darkest-vs-lightest kept, WCAG relative-luminance ratio against the worse extreme"
https://eyalamit-co-il-2026.s887.upress.link/books/,footer.foot>div.foot__in>div>a,ספרים · מוזה,13.6,300,False,4.5,"rgb(255,255,255) a=0.60","rgb(14,9,5)",7.298,PASS,"backdrop-only screenshot (text ink hidden via color:transparent), 4x4 grid sample per element, darkest-vs-lightest kept, WCAG relative-luminance ratio against the worse extreme"
https://eyalamit-co-il-2026.s887.upress.link/books/,footer.foot>div.foot__in>div>a,אודות אייל,13.6,300,False,4.5,"rgb(255,255,255) a=0.60","rgb(14,9,5)",7.298,PASS,"backdrop-only screenshot (text ink hidden via color:transparent), 4x4 grid sample per element, darkest-vs-lightest kept, WCAG relative-luminance ratio against the worse extreme"
https://eyalamit-co-il-2026.s887.upress.link/books/,footer.foot>div.foot__in>div>a,צור קשר,13.6,300,False,4.5,"rgb(255,255,255) a=0.60","rgb(14,9,5)",7.298,PASS,"backdrop-only screenshot (text ink hidden via color:transparent), 4x4 grid sample per element, darkest-vs-lightest kept, WCAG relative-luminance ratio against the worse extreme"
https://eyalamit-co-il-2026.s887.upress.link/books/,footer.foot>div.foot__in>div.foot__brand>b,המרכז לטיפול בנשימה באמצעות דיג׳רידו,21.25,700,True,3.0,"rgb(255,255,255)","rgb(39,34,31)",15.732,PASS,"backdrop-only screenshot (text ink hidden via color:transparent), 4x4 grid sample per element, darkest-vs-lightest kept, WCAG relative-luminance ratio against the worse extreme"
https://eyalamit-co-il-2026.s887.upress.link/books/,footer.foot>div.foot__in>div.foot__brand>p,"פרדס חנה, ישראל. שיטת cbDIDG, מאז 1999.",13.6,300,False,4.5,"rgb(255,255,255) a=0.45","rgb(14,9,5)",4.496,FAIL,"backdrop-only screenshot (text ink hidden via color:transparent), 4x4 grid sample per element, darkest-vs-lightest kept, WCAG relative-luminance ratio against the worse extreme"
https://eyalamit-co-il-2026.s887.upress.link/books/,footer.foot>div.foot__in>div.foot__brand>p.foot__nap,"רח' עמל 8 ב', פרדס חנה-כרכור",13.6,300,False,4.5,"rgb(255,255,255) a=0.45","rgb(14,9,5)",4.496,FAIL,"backdrop-only screenshot (text ink hidden via color:transparent), 4x4 grid sample per element, darkest-vs-lightest kept, WCAG relative-luminance ratio against the worse extreme"
https://eyalamit-co-il-2026.s887.upress.link/books/,div.foot__in>div.foot__brand>p.foot__tel>a,052-4822842,13.6,300,False,4.5,"rgb(255,255,255) a=0.60","rgb(14,9,5)",7.298,PASS,"backdrop-only screenshot (text ink hidden via color:transparent), 4x4 grid sample per element, darkest-vs-lightest kept, WCAG relative-luminance ratio against the worse extreme"
https://eyalamit-co-il-2026.s887.upress.link/books/,body.rtl.wp-singular>footer.foot>div.foot__legal>p.foot__disc,"המידע באתר זה אינו מהווה ייעוץ רפואי, אבחון או טיפ",12.24,300,False,4.5,"rgb(255,255,255) a=0.62","rgb(14,9,5)",7.744,PASS,"backdrop-only screenshot (text ink hidden via color:transparent), 4x4 grid sample per element, darkest-vs-lightest kept, WCAG relative-luminance ratio against the worse extreme"
https://eyalamit-co-il-2026.s887.upress.link/books/,body.rtl.wp-singular>footer.foot>div.foot__legal>p.foot__base,© 2026 אייל עמית · כל הזכויות שמורות · הצהרת נגישו,12.24,300,False,4.5,"rgb(255,255,255) a=0.62","rgb(14,9,5)",7.744,PASS,"backdrop-only screenshot (text ink hidden via color:transparent), 4x4 grid sample per element, darkest-vs-lightest kept, WCAG relative-luminance ratio against the worse extreme"
https://eyalamit-co-il-2026.s887.upress.link/books/,footer.foot>div.foot__legal>p.foot__base>a,הצהרת נגישות,13.6,300,False,4.5,"rgb(255,255,255) a=0.55","rgb(14,9,5)",6.258,PASS,"backdrop-only screenshot (text ink hidden via color:transparent), 4x4 grid sample per element, darkest-vs-lightest kept, WCAG relative-luminance ratio against the worse extreme"
https://eyalamit-co-il-2026.s887.upress.link/books/,footer.foot>div.foot__legal>p.foot__base>a,מדיניות פרטיות,13.6,300,False,4.5,"rgb(255,255,255) a=0.55","rgb(14,9,5)",6.258,PASS,"backdrop-only screenshot (text ink hidden via color:transparent), 4x4 grid sample per element, darkest-vs-lightest kept, WCAG relative-luminance ratio against the worse extreme"
https://eyalamit-co-il-2026.s887.upress.link/books/vekatavta/,nav.nav>ul.nav__l>li>a.nav__dd,טיפול בדיג׳רידו▾,18.36,400,False,4.5,"rgb(255,255,255) a=0.82","rgb(61,58,52)",8.23,PASS,"backdrop-only screenshot (text ink hidden via color:transparent), 4x4 grid sample per element, darkest-vs-lightest kept, WCAG relative-luminance ratio against the worse extreme"
https://eyalamit-co-il-2026.s887.upress.link/books/vekatavta/,ul.nav__l>li>a.nav__dd>span.nav__caret,▾,11.02,400,False,4.5,"rgb(255,255,255) a=0.82","rgb(56,52,48)",8.874,PASS,"backdrop-only screenshot (text ink hidden via color:transparent), 4x4 grid sample per element, darkest-vs-lightest kept, WCAG relative-luminance ratio against the worse extreme"
https://eyalamit-co-il-2026.s887.upress.link/books/vekatavta/,nav.nav>ul.nav__l>li>a,השיטה,18.36,400,False,4.5,"rgb(255,255,255) a=0.82","rgb(63,61,56)",7.917,PASS,"backdrop-only screenshot (text ink hidden via color:transparent), 4x4 grid sample per element, darkest-vs-lightest kept, WCAG relative-luminance ratio against the worse extreme"
https://eyalamit-co-il-2026.s887.upress.link/books/vekatavta/,nav.nav>ul.nav__l>li>a,שיעורי דיג׳רידו,18.36,400,False,4.5,"rgb(255,255,255) a=0.82","rgb(70,67,60)",7.277,PASS,"backdrop-only screenshot (text ink hidden via color:transparent), 4x4 grid sample per element, darkest-vs-lightest kept, WCAG relative-luminance ratio against the worse extreme"
https://eyalamit-co-il-2026.s887.upress.link/books/vekatavta/,nav.nav>ul.nav__l>li>a,סאונד הילינג,18.36,400,False,4.5,"rgb(255,255,255) a=0.82","rgb(69,66,60)",7.372,PASS,"backdrop-only screenshot (text ink hidden via color:transparent), 4x4 grid sample per element, darkest-vs-lightest kept, WCAG relative-luminance ratio against the worse extreme"
https://eyalamit-co-il-2026.s887.upress.link/books/vekatavta/,nav.nav>ul.nav__l>li>button.nav__dd,לימוד והכשרה▾,18.36,400,False,4.5,"rgb(255,255,255) a=0.82","rgb(50,46,43)",9.575,PASS,"backdrop-only screenshot (text ink hidden via color:transparent), 4x4 grid sample per element, darkest-vs-lightest kept, WCAG relative-luminance ratio against the worse extreme"
https://eyalamit-co-il-2026.s887.upress.link/books/vekatavta/,ul.nav__l>li>button.nav__dd>span.nav__caret,▾,11.02,400,False,4.5,"rgb(255,255,255) a=0.82","rgb(39,37,32)",10.717,PASS,"backdrop-only screenshot (text ink hidden via color:transparent), 4x4 grid sample per element, darkest-vs-lightest kept, WCAG relative-luminance ratio against the worse extreme"
https://eyalamit-co-il-2026.s887.upress.link/books/vekatavta/,nav.nav>ul.nav__l>li>a.nav__dd,כלים ואביזרים▾,18.36,400,False,4.5,"rgb(255,255,255) a=0.82","rgb(29,27,28)",11.793,PASS,"backdrop-only screenshot (text ink hidden via color:transparent), 4x4 grid sample per element, darkest-vs-lightest kept, WCAG relative-luminance ratio against the worse extreme"
https://eyalamit-co-il-2026.s887.upress.link/books/vekatavta/,ul.nav__l>li>a.nav__dd>span.nav__caret,▾,11.02,400,False,4.5,"rgb(255,255,255) a=0.82","rgb(27,25,26)",11.998,PASS,"backdrop-only screenshot (text ink hidden via color:transparent), 4x4 grid sample per element, darkest-vs-lightest kept, WCAG relative-luminance ratio against the worse extreme"
https://eyalamit-co-il-2026.s887.upress.link/books/vekatavta/,nav.nav>ul.nav__l>li>a.nav__dd,ספרים▾,18.36,400,False,4.5,"rgb(255,255,255) a=0.82","rgb(30,32,35)",11.326,PASS,"backdrop-only screenshot (text ink hidden via color:transparent), 4x4 grid sample per element, darkest-vs-lightest kept, WCAG relative-luminance ratio against the worse extreme"
https://eyalamit-co-il-2026.s887.upress.link/books/vekatavta/,ul.nav__l>li>a.nav__dd>span.nav__caret,▾,11.02,400,False,4.5,"rgb(255,255,255) a=0.82","rgb(29,30,33)",11.524,PASS,"backdrop-only screenshot (text ink hidden via color:transparent), 4x4 grid sample per element, darkest-vs-lightest kept, WCAG relative-luminance ratio against the worse extreme"
https://eyalamit-co-il-2026.s887.upress.link/books/vekatavta/,nav.nav>ul.nav__l>li>a,בלוג דיג׳רידו,18.36,400,False,4.5,"rgb(255,255,255) a=0.82","rgb(30,31,34)",11.414,PASS,"backdrop-only screenshot (text ink hidden via color:transparent), 4x4 grid sample per element, darkest-vs-lightest kept, WCAG relative-luminance ratio against the worse extreme"
https://eyalamit-co-il-2026.s887.upress.link/books/vekatavta/,nav.nav>ul.nav__l>li>button.nav__dd,אייל עמית▾,18.36,400,False,4.5,"rgb(255,255,255) a=0.82","rgb(27,25,27)",11.991,PASS,"backdrop-only screenshot (text ink hidden via color:transparent), 4x4 grid sample per element, darkest-vs-lightest kept, WCAG relative-luminance ratio against the worse extreme"
https://eyalamit-co-il-2026.s887.upress.link/books/vekatavta/,ul.nav__l>li>button.nav__dd>span.nav__caret,▾,11.02,400,False,4.5,"rgb(255,255,255) a=0.82","rgb(24,21,22)",12.36,PASS,"backdrop-only screenshot (text ink hidden via color:transparent), 4x4 grid sample per element, darkest-vs-lightest kept, WCAG relative-luminance ratio against the worse extreme"
https://eyalamit-co-il-2026.s887.upress.link/books/vekatavta/,nav.nav>ul.nav__l>li>a,צור קשר,18.36,400,False,4.5,"rgb(255,255,255) a=0.82","rgb(24,21,18)",12.384,PASS,"backdrop-only screenshot (text ink hidden via color:transparent), 4x4 grid sample per element, darkest-vs-lightest kept, WCAG relative-luminance ratio against the worse extreme"
https://eyalamit-co-il-2026.s887.upress.link/books/vekatavta/,body.rtl.wp-singular>nav.nav>div.nav__r>a.nav__en,EN,12.24,300,False,4.5,"rgb(255,255,255) a=0.85","rgb(39,35,29)",11.617,PASS,"backdrop-only screenshot (text ink hidden via color:transparent), 4x4 grid sample per element, darkest-vs-lightest kept, WCAG relative-luminance ratio against the worse extreme"
https://eyalamit-co-il-2026.s887.upress.link/books/vekatavta/,main.chapters-main>header.phero.phero--media>div.phero__in>h1.phero__h,וכתבת,44.2,300,True,3.0,"rgb(255,255,255)","rgb(92,70,50)",8.834,PASS,"backdrop-only screenshot (text ink hidden via color:transparent), 4x4 grid sample per element, darkest-vs-lightest kept, WCAG relative-luminance ratio against the worse extreme"
https://eyalamit-co-il-2026.s887.upress.link/books/vekatavta/,main.chapters-main>header.phero.phero--media>div.phero__in>p.phero__s,"46 סיפורים אמיתיים מחייו של אייל עמית ספר אישי, מע",19.55,300,False,4.5,"rgb(255,255,255) a=0.86","rgb(34,28,25)",12.669,PASS,"backdrop-only screenshot (text ink hidden via color:transparent), 4x4 grid sample per element, darkest-vs-lightest kept, WCAG relative-luminance ratio against the worse extreme"
https://eyalamit-co-il-2026.s887.upress.link/books/vekatavta/,header.phero.phero--media>div.phero__in>p.phero__cta>a.btn.btn--gw,לרכישת הספר,15.3,500,False,4.5,"rgb(255,255,255)","rgb(75,69,59)",9.487,PASS,"backdrop-only screenshot (text ink hidden via color:transparent), 4x4 grid sample per element, darkest-vs-lightest kept, WCAG relative-luminance ratio against the worse extreme"
https://eyalamit-co-il-2026.s887.upress.link/books/vekatavta/,main.chapters-main>section.sec>div.wrap>h2.h2.r,תקציר הספר,24.65,400,True,3.0,"rgb(47,32,19)","rgb(255,255,250)",15.661,PASS,"backdrop-only screenshot (text ink hidden via color:transparent), 4x4 grid sample per element, darkest-vs-lightest kept, WCAG relative-luminance ratio against the worse extreme"
https://eyalamit-co-il-2026.s887.upress.link/books/vekatavta/,div.wrap>div.intro-body.r>p>strong,"ספר אישי מאוד, חי מאוד, ומלא קול.",17,700,False,4.5,"rgb(103,72,45)","rgb(255,255,250)",8.238,PASS,"backdrop-only screenshot (text ink hidden via color:transparent), 4x4 grid sample per element, darkest-vs-lightest kept, WCAG relative-luminance ratio against the worse extreme"
https://eyalamit-co-il-2026.s887.upress.link/books/vekatavta/,section.sec>div.wrap>div.intro-body.r>p,וכתבת הוא ספר שמאגד 46 סיפורים אמיתיים מחייו של אי,17,300,False,4.5,"rgb(103,72,45)","rgb(255,255,250)",8.238,PASS,"backdrop-only screenshot (text ink hidden via color:transparent), 4x4 grid sample per element, darkest-vs-lightest kept, WCAG relative-luminance ratio against the worse extreme"
https://eyalamit-co-il-2026.s887.upress.link/books/vekatavta/,div.wrap>div.intro-body.r>p>strong,וכתבת,17,700,False,4.5,"rgb(103,72,45)","rgb(255,255,250)",8.238,PASS,"backdrop-only screenshot (text ink hidden via color:transparent), 4x4 grid sample per element, darkest-vs-lightest kept, WCAG relative-luminance ratio against the worse extreme"
https://eyalamit-co-il-2026.s887.upress.link/books/vekatavta/,section.sec>div.wrap>div.intro-body.r>p,"אוטוביוגרפיה, אבל לא כזו שמסופרת בצורה כבדה או פור",17,300,False,4.5,"rgb(103,72,45)","rgb(255,255,250)",8.238,PASS,"backdrop-only screenshot (text ink hidden via color:transparent), 4x4 grid sample per element, darkest-vs-lightest kept, WCAG relative-luminance ratio against the worse extreme"
